X直播电视台 油管频道
测试,#genre#
安徽卫视 5M1080HEVC,http://183.207.248.198/ott.js.chinamobile.com/PLTV/3/224/3221227759/index.m3u8
安徽卫视 5.5M1080HEVC,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
安徽卫视 8M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227643/index.m3u8
安徽卫视 8M1080,http://183.207.249.235/ott.js.chinamobile.com/PLTV/3/224/3221227498/index.m3u8
安徽卫视 Max16M1080,http://183.207.249.136/ott.js.chinamobile.com/PLTV/3/224/3221227558/index.m3u8
山东卫视 3M1080,http://183.207.249.140/ott.js.chinamobile.com/PLTV/3/224/3221227310/index.m3u8
山东卫视 4M1080,http://223.110.243.156/ott.js.chinamobile.com/PLTV/3/224/3221227621/index.m3u8
山东卫视 5.5M1080HEVC,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视 5M1080HEVC,http://183.207.248.104/ott.js.chinamobile.com/PLTV/3/224/3221227697/index.m3u8
山东卫视 8M1080,http://183.207.249.112/ott.js.chinamobile.com/PLTV/3/224/3221227448/index.m3u8
山东卫视 8M1080,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
山东卫视 Max16M1080,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221227517/index.m3u8
广东卫视 3M1080,http://183.207.249.103/ott.js.chinamobile.com/PLTV/3/224/3221227399/index.m3u8
广东卫视 4M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227591/index.m3u8
广东卫视 4M1080,http://183.207.248.136/ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8
广东卫视 5M1080HEVC,http://183.207.249.207/ott.js.chinamobile.com/PLTV/3/224/3221227691/index.m3u8
广东卫视 5.5M1080HEVC,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227673/index.m3u8
广东卫视 8M1080,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227445/index.m3u8
广东卫视 Max16M1080,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227476/index.m3u8
江苏卫视 3M1080,http://183.207.248.206/ott.js.chinamobile.com/PLTV/3/224/3221227402/index.m3u8
江苏卫视 4M1080,http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227255/index.m3u8
江苏卫视 4M1080,http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8
江苏卫视 5M1080HEVC,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227689/index.m3u8
江苏卫视 5.5M1080HEVC,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
江苏卫视 8M1080,http://183.207.248.171/ott.js.chinamobile.com/PLTV/3/224/3221227185/index.m3u8
江苏卫视 8M1080,http://183.207.249.104/ott.js.chinamobile.com/PLTV/3/224/3221227439/index.m3u8
江苏卫视 Max16M1080,http://183.207.249.203/ott.js.chinamobile.com/PLTV/3/224/3221227552/index.m3u8
江西卫视 5.5M1080HEVC,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
浙江卫视 3M1080,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江卫视 4M1080,http://183.207.249.133/ott.js.chinamobile.com/PLTV/3/224/3221227215/index.m3u8
浙江卫视 5.5M1080HEVC,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
浙江卫视 5M1080HEVC,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227692/index.m3u8
浙江卫视 8M1080,http://183.207.249.139/ott.js.chinamobile.com/PLTV/3/224/3221225544/index.m3u8
浙江卫视 8M1080,http://183.207.249.167/ott.js.chinamobile.com/PLTV/3/224/3221227483/index.m3u8
浙江卫视 Max16M1080,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8
深圳卫视 3M1080,http://183.207.248.202/ott.js.chinamobile.com/PLTV/3/224/3221227307/index.m3u8
深圳卫视 4M1080,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳卫视 5M1080HEVC,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227695/index.m3u8
深圳卫视 5.5M1080HEVC,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
深圳卫视 8M1080,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221227442/index.m3u8
深圳卫视 8M1080,http://183.207.248.141/ott.js.chinamobile.com/PLTV/3/224/3221227217/index.m3u8
深圳卫视 Max16M1080,http://183.207.249.139/ott.js.chinamobile.com/PLTV/3/224/3221227555/index.m3u8
湖北卫视 3M1080,http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北卫视 4M1080,http://183.207.249.106/ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8
湖北卫视 4M1080,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北卫视 5.5M1080HEVC,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北卫视 5M1080HEVC,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227703/index.m3u8
湖北卫视 8M1080,http://183.207.248.206/ott.js.chinamobile.com/PLTV/3/224/3221227495/index.m3u8
湖北卫视 Max16M1080,http://183.207.249.144/ott.js.chinamobile.com/PLTV/3/224/3221227479/index.m3u8
湖南卫视 3M1080,http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227320/index.m3u8
湖南卫视 4M1080,http://183.207.248.107/ott.js.chinamobile.com/PLTV/3/224/3221227220/index.m3u8
湖南卫视 5M1080HEVC,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227698/index.m3u8
湖南卫视 5.5M1080HEVC,http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
湖南卫视 8M1080,http://183.207.248.202/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
湖南卫视 8M1080,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227404/index.m3u8
湖南卫视 Max16M1080,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227482/index.m3u8
辽宁卫视 3M1080,http://183.207.248.168/ott.js.chinamobile.com/PLTV/3/224/3221227380/index.m3u8
辽宁卫视 5.5M1080HEVC,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
辽宁卫视 5M1080HEVC,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227700/index.m3u8
辽宁卫视 8M1080,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
辽宁卫视 Max16M1080,http://183.207.248.171/ott.js.chinamobile.com/PLTV/3/224/3221227485/index.m3u8
重庆卫视 4M1080,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227632/index.m3u8
重庆卫视 4M1080,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8
重庆卫视 5.5M1080HEVC,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
黑龙江卫视 3.5M1080,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黑龙江卫视 3M1080,http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227323/index.m3u8
黑龙江卫视 5M1080HEVC,http://183.207.248.112/ott.js.chinamobile.com/PLTV/3/224/3221227753/index.m3u8
黑龙江卫视 5.5M1080HEVC,http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227662/index.m3u8
黑龙江卫视 8M1080,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221227492/index.m3u8
黑龙江卫视 8M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227638/index.m3u8
黑龙江卫视 Max16M1080,http://183.207.249.165/ott.js.chinamobile.com/PLTV/3/224/3221227514/index.m3u8
SiTV全纪实 4M1080,http://183.207.248.198/ott.js.chinamobile.com/PLTV/3/224/3221227771/index.m3u8
SiTV动漫秀场 4M1080,http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227774/index.m3u8
SiTV游戏风云 4M1080,http://183.207.248.112/ott.js.chinamobile.com/PLTV/3/224/3221227713/index.m3u8
SiTV生活时尚 4M1080,http://183.207.249.101/ott.js.chinamobile.com/PLTV/3/224/3221227707/index.m3u8
SiTV都市剧场 4M1080,http://223.110.243.160/ott.js.chinamobile.com/PLTV/3/224/3221227710/index.m3u8
NewTV潮妈辣婆 4M1080,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227527/index.m3u8
NewTV中国功夫 4M1080,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227530/index.m3u8
NewTV怡伴健康 4M1080,http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227612/index.m3u8
NewTV军事评论 4M1080,http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227544/index.m3u8
NewTV军旅剧场 4M1080,http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227603/index.m3u8
NewTV农业致富 4M1080,http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227588/index.m3u8
NewTV动作电影 4M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227606/index.m3u8
NewTV古装剧场 4M1080,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227542/index.m3u8
NewTV家庭剧场 4M1080,http://223.110.243.164/ott.js.chinamobile.com/PLTV/3/224/3221227600/index.m3u8
NewTV惊悚悬疑 4M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227536/index.m3u8
NewTV武搏世界 4M1080,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227533/index.m3u8
NewTV炫舞未来 4M1080,http://183.207.249.229/ott.js.chinamobile.com/PLTV/3/224/3221227475/index.m3u8
NewTV爱情喜剧 4M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227548/index.m3u8
NewTV精品体育 4M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227615/index.m3u8
NewTV精品大剧 4M1080,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227618/index.m3u8
NewTV精品纪录 4M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227547/index.m3u8
NewTV金牌综艺 4M1080,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227541/index.m3u8
NewTV明星大片 4M1080,http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227594/index.m3u8
黑莓动画 4M1080,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
黑莓动画 4M1080,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221227523/index.m3u8
黑莓电影 4M1080,http://183.207.249.169/ott.js.chinamobile.com/PLTV/3/224/3221225539/index.m3u8
黑莓电影 4M1080,http://183.207.248.208/ott.js.chinamobile.com/PLTV/3/224/3221227520/index.m3u8
黑莓电影 4M1080,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
江西陶瓷 7M1080,http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227768/index.m3u8
上海纪实人文 5.5M1080HEVC,http://223.110.245.156/ott.js.chinamobile.com/PLTV/3/224/3221227674/index.m3u8
上海纪实人文 8M1080,http://183.207.249.171/ott.js.chinamobile.com/PLTV/3/224/3221227635/index.m3u8
北京冬奥纪实 5.5M1080HEVC,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227711/index.m3u8
北京冬奥纪实 8M1080,http://183.207.249.207/ott.js.chinamobile.com/PLTV/3/224/3221227699/index.m3u8
未知 2M1080,http://183.207.248.108/ott.js.chinamobile.com/PLTV/3/224/3221227512/index.m3u8
未知 4M1080,http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227579/index.m3u8
高淳新闻 4M1080,http://183.207.249.238/ott.js.chinamobile.com/PLTV/3/224/3221227870/index.m3u8
东海国学与家道 2M1080,http://183.207.249.166/ott.js.chinamobile.com/PLTV/3/224/3221227736/index.m3u8
东海文娱 2M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227739/index.m3u8
东海新闻 2M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227792/index.m3u8
仪化有线 3M1080,http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227702/index.m3u8
宝应新闻综合 4M1080,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228007/index.m3u8
宝应生活资讯 4M1080,http://223.110.236.3/ott.js.chinamobile.com/PLTV/3/224/3221228039/index.m3u8
常州公共 4M1080,http://183.207.249.176/ott.js.chinamobile.com/PLTV/3/224/3221227905/index.m3u8
常州新闻综合 4M1080,http://183.207.248.134/ott.js.chinamobile.com/PLTV/3/224/3221227899/index.m3u8
常州生活 4M1080,http://183.207.249.237/ott.js.chinamobile.com/PLTV/3/224/3221227902/index.m3u8
常州都市 4M1080,http://183.207.249.103/ott.js.chinamobile.com/PLTV/3/224/3221227955/index.m3u8
常州公共 4M1080,http://223.110.245.158/ott.js.chinamobile.com/PLTV/3/224/3221227772/index.m3u8
常州新闻综合 4M1080,http://183.207.248.167/ott.js.chinamobile.com/PLTV/3/224/3221227752/index.m3u8
常州生活 4M1080,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227816/index.m3u8
常州都市 4M1080,http://183.207.249.235/ott.js.chinamobile.com/PLTV/3/224/3221227755/index.m3u8
徐州1 2.5M1080,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州2 2.5M1080,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州3 2.5M1080,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州4 2.5M1080,http://183.207.248.237/ott.js.chinamobile.com/PLTV/3/224/3221225951/index.m3u8
沛县新闻综合 2.5M1080,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227678/index.m3u8
沛县生活 2.5M1080,http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227611/index.m3u8
沛县综艺 2.5M1080,http://183.207.248.141/ott.js.chinamobile.com/PLTV/3/224/3221227681/index.m3u8
睢宁三农 2.5M1080,http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227709/index.m3u8
睢宁生活教育 2.5M1080,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227701/index.m3u8
睢宁综合 2.5M1080,http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227706/index.m3u8
睢宁资讯 2.5M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227712/index.m3u8
连云港公共 2M1080,http://223.110.243.145/ott.js.chinamobile.com/PLTV/3/224/3221227819/index.m3u8
连云港新闻综合 2M1080,http://183.207.248.175/ott.js.chinamobile.com/PLTV/3/224/3221227758/index.m3u8
邳州综合 2.5M1080,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227576/index.m3u8
邳州综艺 2.5M1080,http://183.207.248.104/ott.js.chinamobile.com/PLTV/3/224/3221227573/index.m3u8
央广购物 2.5M1080,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227532/index.m3u8
江西风尚购物 4M1080,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227539/index.m3u8
江西风尚购物 4M1080,http://183.207.249.199/ott.js.chinamobile.com/PLTV/3/224/3221225956/index.m3u8
江苏好享购物 4M1080,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227570/index.m3u8
5G购 2M1080,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221227896/index.m3u8

超清大陆,#genre#
CCTV1 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226247/index.m3u8
CCTV2 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226220/index.m3u8
CCTV3 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226251/index.m3u8
CCTV5 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226146/index.m3u8
CCTV5 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226151/index.m3u8
CCTV5 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5+ 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV6 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226148/index.m3u8
CCTV6 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226226/index.m3u8
CCTV7 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226255/index.m3u8
CCTV8 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226150/index.m3u8
CCTV8 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226257/index.m3u8
CCTV9 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226259/index.m3u8
CCTV10 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226164/index.m3u8
CCTV10 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226228/index.m3u8
CCTV11 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226261/index.m3u8
CCTV12 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226230/index.m3u8
CCTV14 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226166/index.m3u8
CCTV14 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226232/index.m3u8
CCTV15 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226234/index.m3u8
IPTV5+ 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226273/index.m3u8
中国教育1 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226282/index.m3u8
东南卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226182/index.m3u8
东南卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226309/index.m3u8
东方卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226155/index.m3u8
东方卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226299/index.m3u8
北京卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226161/index.m3u8
北京卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226270/index.m3u8
四川卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226307/index.m3u8
天津卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226191/index.m3u8
天津卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226303/index.m3u8
安徽卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226205/index.m3u8
安徽卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226311/index.m3u8
山东卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226162/index.m3u8
山东卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226297/index.m3u8
广东卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226180/index.m3u8
广东卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226293/index.m3u8
江苏卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226157/index.m3u8
江苏卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226264/index.m3u8
江西卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226207/index.m3u8
江西卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226305/index.m3u8
浙江卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226144/index.m3u8
浙江卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226266/index.m3u8
海南卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
深圳卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226199/index.m3u8
深圳卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226274/index.m3u8
湖北卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226159/index.m3u8
湖北卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226295/index.m3u8
湖南卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226193/index.m3u8
湖南卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226268/index.m3u8
甘肃卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
贵州卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226276/index.m3u8
辽宁卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226209/index.m3u8
辽宁卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226278/index.m3u8
重庆卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226280/index.m3u8
黑龙江卫视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226142/index.m3u8
黑龙江卫视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226272/index.m3u8
SiTV动漫秀场 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV劲爆体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV极速汽车 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV极速汽车 7.5M1080,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV欢笑剧场 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戏风云 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV游戏风云 7.5M1080,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
SiTV都市剧场 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
上海东方影视 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
上海五星体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
上海外语 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
上海第一财经 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8
上海纪实人文 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226174/index.m3u8
上海纪实人文 7.5M1080,http://39.134.39.39/PLTV/88888888/224/3221226313/index.m3u8
上海都市 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226168/index.m3u8
甘肃公共应急 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃经济 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃都市 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
兰州公共 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
兰州新闻综合 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
兰州生活经济 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
兰州综艺体育 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
陇尚生活 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226254/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226130/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226132/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226134/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226136/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226138/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226141/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226147/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226149/index.m3u8
百事通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226153/index.m3u8
百视通体育 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226145/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226100/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226104/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226106/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226108/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226110/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226112/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226121/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226123/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226125/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226196/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226215/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226217/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226219/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226221/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226223/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226225/index.m3u8
咪咕视频 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226229/index.m3u8
咪咕视频 5M1080,http://39.134.39.39/PLTV/88888888/224/3221226188/index.m3u8
咪咕视频 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226102/index.m3u8
咪咕视频 8M1080,http://39.134.39.39/PLTV/88888888/224/3221226190/index.m3u8
购物 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226192/index.m3u8
购物 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226194/index.m3u8
购物 4M1080,http://39.134.39.39/PLTV/88888888/224/3221226231/index.m3u8

江西PLTV赣州移动ip版,#genre#
纯享4K 20M2160,http://39.135.140.104:6610/PLTV/88888888/224/3221225786/2/index.m3u8?fmt=ts2hls
CCTV4K? 8M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221226237/2/index.m3u8?fmt=ts2hls
CCTV1 4M1080HEVC,http://39.135.140.104:6610/PLTV/88888888/224/3221226221/2/index.m3u8?fmt=ts2hls
CCTV1 4M1080HEVC,http://39.135.140.104:6610/PLTV/88888888/224/3221226225/2/index.m3u8?fmt=ts2hls
CCTV1 4M/8M/4M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225762/2/index.m3u8?fmt=ts2hls
CCTV1 4M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225618/2/index.m3u8?fmt=ts2hls
CCTV1 4M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225918/2/index.m3u8?fmt=ts2hls
CCTV1 8M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225501/2/index.m3u8?fmt=ts2hls
CCTV1 8M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225642/2/index.m3u8?fmt=ts2hls
CCTV2 4M1080,http://39.135.140.104:6610/PLTV/88888888/224/3221225619/2/index.m3u8?fmt=ts2hls
